CookerStat, GenerateAssetRegistry=0.023611, Initialize=0.129707, RunGuid=RunIDF83F88DD436B891F37AC00BDC28C4F95
SavePackageTransactionIdF9E92CCE442125A4224435A7A4193330_0, Filename=../../../../../../Users/emanu/OneDrive/Documentos/Unreal Projects/OverEdge/Content/TwinStickBP/Blueprints/GameMode.uasset, AutoPackageBackupDelegate=0.233248, FlushAsyncLoading=0.013936, FlushStreamingFunc=0.103541, BlockTillAllRequestsFinished=0.012513, ResetLoadersForSaveUnMarkAllObjects=0.213906, TagPackageExports=0.643700, BeginCacheForCookedPlatformData=0.005692, SerializeImports=1.641259, GatherLocalizableTextData=0.788204, MarkNames=0.031002, SerializeSummary=0.024181, SerializeNames=0.133403, SerializeGatherableTextData=0.008535, BuildExportMap=0.101831, SortExportsNonSeekfree=0.080783, SortExportsSeekfreeConstructor=0.126012, SortExportsSeekfreeInner=8.479368, SortExportsSeekfree=0.007682, BuildDependencyMap=0.034418, SerializeImportMap=0.012230, SerializeExportMap=0.009954, SerializeDependencyMap=0.003412, SerializeStringAssetReferenceMap=0.003412, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.585109, SerializeExports=0.827458, SerializeBulkData=0.015929, MoveFile=4.154068, UnaccountedTime=3.423035, RunGuid=RunIDF83F88DD436B891F37AC00BDC28C4F95
SavePackageTransactionIdF9E92CCE442125A4224435A7A4193330_11, Filename=../../../../../../Users/emanu/OneDrive/Documentos/Unreal Projects/OverEdge/Saved/Autosaves/Game/TwinStickBP/Maps/TwinStickExampleMap_Auto3.umap, AutoPackageBackupDelegate=5.841121, FlushAsyncLoading=0.013087, FlushStreamingFunc=0.071678, BlockTillAllRequestsFinished=0.008818, ResetLoadersForSaveUnMarkAllObjects=0.197977, TagPackageExports=0.518262, BeginCacheForCookedPlatformData=0.002276, SerializeImports=1.216296, GatherLocalizableTextData=5.784232, MarkNames=0.060871, SerializeSummary=0.018205, SerializeNames=0.321139, SerializeGatherableTextData=0.047788, BuildExportMap=0.188019, SortExportsNonSeekfree=0.132266, SortExportsSeekfreeConstructor=0.066277, SortExportsSeekfreeInner=11.544570, SortExportsSeekfree=0.007398, BuildDependencyMap=0.057172, SerializeImportMap=0.020482, SerializeExportMap=0.018775, SerializeDependencyMap=0.007965, SerializeStringAssetReferenceMap=0.001993, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.629198, SerializeExports=2.375417, SerializeBulkData=0.246614, MoveFile=3.515195, UnaccountedTime=0.177212, RunGuid=RunIDF83F88DD436B891F37AC00BDC28C4F95
SavePackageTransactionIdF9E92CCE442125A4224435A7A4193330_12, Filename=../../../../../../Users/emanu/OneDrive/Documentos/Unreal Projects/OverEdge/Saved/Autosaves/Game/TwinStickBP/Blueprints/GameMode_Auto3.uasset, AutoPackageBackupDelegate=4.776154, FlushAsyncLoading=0.009954, FlushStreamingFunc=0.056606, BlockTillAllRequestsFinished=0.005972, ResetLoadersForSaveUnMarkAllObjects=0.134259, TagPackageExports=2.712205, BeginCacheForCookedPlatformData=0.002559, SerializeImports=3.313810, GatherLocalizableTextData=2.101209, MarkNames=0.025317, SerializeSummary=0.011094, SerializeNames=0.116907, SerializeGatherableTextData=0.091307, BuildExportMap=0.101831, SortExportsNonSeekfree=0.219025, SortExportsSeekfreeConstructor=0.007682, SortExportsSeekfreeInner=6.766710, SortExportsSeekfree=0.004269, BuildDependencyMap=0.032425, SerializeImportMap=0.010237, SerializeExportMap=0.019345, SerializeDependencyMap=0.010241, SerializeStringAssetReferenceMap=0.001989, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.385713, SerializeExports=3.860801, SerializeBulkData=0.003982, MoveFile=4.279788, UnaccountedTime=0.157300, RunGuid=RunIDF83F88DD436B891F37AC00BDC28C4F95
DDCTransactionId9881B67C4F8778E20EEB56B6EDD484B4_0, PutCachedData=, CacheKey=STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47BB_98__30F0F04F3603B5D3B6F0DDE310F563A84FECCF21, StartTime=2016.05.19-18.10.54, HierarchicalDDC=, DataSize=8665, Duration=4.420023, RunGuid=RunIDF83F88DD436B891F37AC00BDC28C4F95
DDCTransactionIdC68A7FD4498330014C9349A37EA5441E_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B1F484734F93EBD3C8DAE5B3D386ADB__54F7D9F6A83AC9F3FFB3D31834DEB86FF475F60B, StartTime=2016.05.19-18.10.54, HierarchicalDDC=, DataSize=2068, Duration=3.776606, RunGuid=RunIDF83F88DD436B891F37AC00BDC28C4F95
DDCTransactionId58ED4BAA47DDF64EC4D4A993C590FF48_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_AF58B62245A86B6066AAE1AFC424815__C8F9CED34526757330970E9A0C1945DAE0CFBF56, StartTime=2016.05.19-18.10.54, HierarchicalDDC=, DataSize=3970, Duration=4.517306, RunGuid=RunIDF83F88DD436B891F37AC00BDC28C4F95
DDCTransactionId9881B67C4F8778E20EEB56B6EDD484B4_1, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DAA4739F48D5C16CF53492AD059BEB2__D7904F7DC608BD1ACE4370D201AD127388AFCEA4, StartTime=2016.05.19-18.11.14, HierarchicalDDC=, DataSize=3970, Duration=3.876731, RunGuid=RunIDF83F88DD436B891F37AC00BDC28C4F95
DDCTransactionId58ED4BAA47DDF64EC4D4A993C590FF48_1, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CB08D07A4C81B9A3FE265E9159A0AF5__3CEDFBBD07A5B4185CA803F13EBB7789E7F8FD3D, StartTime=2016.05.19-18.12.12, HierarchicalDDC=, DataSize=3970, Duration=4.467812, RunGuid=RunIDF83F88DD436B891F37AC00BDC28C4F95
SavePackageTransactionIdF9E92CCE442125A4224435A7A4193330_13, Filename=../../../../../../Users/emanu/OneDrive/Documentos/Unreal Projects/OverEdge/Content/TwinStickBP/Blueprints/ColorInstance.uasset, AutoPackageBackupDelegate=0.099272, FlushAsyncLoading=0.003695, FlushStreamingFunc=0.029016, BlockTillAllRequestsFinished=0.035554, ResetLoadersForSaveUnMarkAllObjects=0.165265, TagPackageExports=0.026740, BeginCacheForCookedPlatformData=0.001706, SerializeImports=0.428945, GatherLocalizableTextData=0.077084, MarkNames=0.006545, SerializeSummary=0.011377, SerializeNames=0.022471, SerializeGatherableTextData=0.001136, BuildExportMap=0.014223, SortExportsNonSeekfree=0.005122, SortExportsSeekfreeConstructor=0.059731, SortExportsSeekfreeInner=0.529356, SortExportsSeekfree=0.003129, BuildDependencyMap=0.006542, SerializeImportMap=0.005972, SerializeExportMap=0.004265, SerializeDependencyMap=0.001136, SerializeStringAssetReferenceMap=0.001423, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.680758, SerializeExports=0.107806, SerializeBulkData=0.005689, MoveFile=3.284797, UnaccountedTime=1.264937, RunGuid=RunIDF83F88DD436B891F37AC00BDC28C4F95
SavePackageTransactionIdF9E92CCE442125A4224435A7A4193330_14, Filename=../../../../../../Users/emanu/OneDrive/Documentos/Unreal Projects/OverEdge/Content/TwinStickBP/Blueprints/Car.uasset, AutoPackageBackupDelegate=0.097848, FlushAsyncLoading=0.003699, FlushStreamingFunc=0.025030, BlockTillAllRequestsFinished=0.003416, ResetLoadersForSaveUnMarkAllObjects=0.114061, TagPackageExports=0.039253, BeginCacheForCookedPlatformData=0.001423, SerializeImports=0.457674, GatherLocalizableTextData=0.186596, MarkNames=0.005975, SerializeSummary=0.010807, SerializeNames=0.058029, SerializeGatherableTextData=0.001136, BuildExportMap=0.015646, SortExportsNonSeekfree=0.006828, SortExportsSeekfreeConstructor=0.007961, SortExportsSeekfreeInner=0.580844, SortExportsSeekfree=0.002842, BuildDependencyMap=0.007112, SerializeImportMap=0.006258, SerializeExportMap=0.004552, SerializeDependencyMap=0.001140, SerializeStringAssetReferenceMap=0.001136, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.798286, SerializeExports=0.264537, SerializeBulkData=0.018489, MoveFile=3.326323, UnaccountedTime=1.443285, RunGuid=RunIDF83F88DD436B891F37AC00BDC28C4F95
SavePackageTransactionIdF9E92CCE442125A4224435A7A4193330_15, Filename=../../../../../../Users/emanu/OneDrive/Documentos/Unreal Projects/OverEdge/Saved/Autosaves/Game/TwinStickBP/Maps/TwinStickExampleMap_Auto4.umap, AutoPackageBackupDelegate=5.696908, FlushAsyncLoading=0.008818, FlushStreamingFunc=0.054330, BlockTillAllRequestsFinished=0.005119, ResetLoadersForSaveUnMarkAllObjects=0.129707, TagPackageExports=0.519115, BeginCacheForCookedPlatformData=0.002276, SerializeImports=1.206055, GatherLocalizableTextData=6.906945, MarkNames=0.050630, SerializeSummary=0.016499, SerializeNames=0.336785, SerializeGatherableTextData=0.044942, BuildExportMap=0.179205, SortExportsNonSeekfree=0.120889, SortExportsSeekfreeConstructor=0.061724, SortExportsSeekfreeInner=11.972095, SortExportsSeekfree=0.004549, BuildDependencyMap=0.051770, SerializeImportMap=0.020195, SerializeExportMap=0.018489, SerializeDependencyMap=0.008252, SerializeStringAssetReferenceMap=0.001989, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.639152, SerializeExports=2.318814, SerializeBulkData=0.217602, MoveFile=3.496993, UnaccountedTime=0.215612, RunGuid=RunIDF83F88DD436B891F37AC00BDC28C4F95
SavePackageTransactionIdF9E92CCE442125A4224435A7A4193330_16, Filename=../../../../../../Users/emanu/OneDrive/Documentos/Unreal Projects/OverEdge/Saved/Autosaves/Game/TwinStickBP/Blueprints/TwinStickPawn_Auto4.uasset, AutoPackageBackupDelegate=5.183477, FlushAsyncLoading=0.007112, FlushStreamingFunc=0.042100, BlockTillAllRequestsFinished=0.004265, ResetLoadersForSaveUnMarkAllObjects=0.290707, TagPackageExports=11.371345, BeginCacheForCookedPlatformData=0.002842, SerializeImports=12.488369, GatherLocalizableTextData=7.873781, MarkNames=0.082489, SerializeSummary=0.017636, SerializeNames=0.343326, SerializeGatherableTextData=0.083629, BuildExportMap=0.215609, SortExportsNonSeekfree=1.587499, SortExportsSeekfreeConstructor=0.010528, SortExportsSeekfreeInner=16.432222, SortExportsSeekfree=0.005692, BuildDependencyMap=0.084195, SerializeImportMap=0.018772, SerializeExportMap=0.056323, SerializeDependencyMap=0.009954, SerializeStringAssetReferenceMap=0.001706, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.148275, SerializeExports=15.477903, SerializeBulkData=0.008535, MoveFile=3.734790, UnaccountedTime=0.190578, RunGuid=RunIDF83F88DD436B891F37AC00BDC28C4F95
SavePackageTransactionIdF9E92CCE442125A4224435A7A4193330_17, Filename=../../../../../../Users/emanu/OneDrive/Documentos/Unreal Projects/OverEdge/Saved/Autosaves/Game/TwinStick/Meshes/BlueMaterial_Auto4.uasset, AutoPackageBackupDelegate=4.857220, FlushAsyncLoading=0.006258, FlushStreamingFunc=0.027306, BlockTillAllRequestsFinished=0.003695, ResetLoadersForSaveUnMarkAllObjects=0.264253, TagPackageExports=0.014506, BeginCacheForCookedPlatformData=0.001140, SerializeImports=0.445727, GatherLocalizableTextData=0.066847, MarkNames=0.005119, SerializeSummary=0.009671, SerializeNames=0.025887, SerializeGatherableTextData=0.001419, BuildExportMap=0.016216, SortExportsNonSeekfree=0.005689, SortExportsSeekfreeConstructor=0.007678, SortExportsSeekfreeInner=0.295259, SortExportsSeekfree=0.002559, BuildDependencyMap=0.006542, SerializeImportMap=0.012800, SerializeExportMap=0.005972, SerializeDependencyMap=0.001423, SerializeStringAssetReferenceMap=0.001989, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.373385, SerializeExports=0.801571, SerializeBulkData=0.005692, MoveFile=3.611624, UnaccountedTime=0.129424, RunGuid=RunIDF83F88DD436B891F37AC00BDC28C4F95
